time,AM,AMP
300.5,0.5816802038738581,0.0015067924887465223
300.6,0.5817270671714512,0.0015061309221547914
300.7,0.5817738958338379,0.0015054699597480958
300.8,0.5818206898991133,0.0015048096007548306
300.90000000000003,0.5818674494053128,0.0015041498444062773
301.0,0.581914174390409,0.0015034906899438205
301.1,0.5819608648923309,0.001502832136599297
301.2,0.5820075209489446,0.0015021741836123148
301.3,0.5820541425980644,0.0015015168302180415
301.40000000000003,0.5821007298774467,0.0015008600756590829
301.5,0.5821472828247917,0.001500203919179266
301.6,0.5821938014777522,0.001499548360017089
301.7,0.5822402858739187,0.001498893397417822
301.8,0.5822867360508309,0.0014982390306266247
301.90000000000003,0.5823331520459692,0.001497585258891987
302.0,0.5823795338967679,0.0014969320814570697
302.1,0.5824258816406006,0.0014962794975714733
302.2,0.5824721953147844,0.001495627506490571
302.3,0.5825184749565893,0.0014949761074604107
302.40000000000003,0.5825647206032258,0.0014943252997356993
302.5,0.5826109322918557,0.0014936750825660372
302.6,0.5826571100595814,0.0014930254552110167
302.7,0.5827032539434535,0.0014923764169231246
302.8,0.5827493639804698,0.001491727966961176
302.90000000000003,0.5827954402075711,0.0014910801045852073
303.0,0.5828414826616501,0.0014904328290527014
303.1,0.5828874913795429,0.0014897861396258039
303.2,0.582933466398031,0.0014891400355665496
303.3,0.5829794077538452,0.0014884945161379726
303.40000000000003,0.5830253154836631,0.0014878495806029957
303.5,0.5830711896241071,0.001487205228230204
303.6,0.5831170302117487,0.001486561458285518
303.7,0.5831628372831067,0.0014859182700340812
303.8,0.5832086108746453,0.0014852756627481423
303.90000000000003,0.5832543510227745,0.0014846336357001721
304.0,0.5833000577638595,0.0014839921881553142
304.1,0.5833457311342025,0.0014833513193932557
304.2,0.5833913711700607,0.0014827110286855794
304.3,0.5834369779076385,0.0014820713153053111
304.40000000000003,0.5834825513830839,0.0014814321785322493
304.5,0.5835280916324982,0.001480793617639753
304.6,0.5835735986919244,0.001480155631910951
304.7,0.5836190725973597,0.0014795182206219781
304.8,0.5836645133847445,0.0014788813830585168
304.90000000000003,0.5837099210899734,0.0014782451184963685
305.0,0.5837552957488831,0.0014776094262241024
305.1,0.5838006373972616,0.001476974305522627
305.2,0.583845946070844,0.0014763397556810665
305.3,0.5838912218053168,0.001475705775983993
305.40000000000003,0.5839364646363133,0.001475072365720309
305.5,0.5839816745994173,0.0014744395241772512
305.6,0.584026851730158,0.0014738072506484956
305.7,0.5840719960640174,0.0014731755444228334
305.8,0.5841171076364238,0.0014725444047933856
305.90000000000003,0.5841621864827564,0.0014719138310542723
306.0,0.5842072326383432,0.0014712838224990588
306.1,0.5842522461384606,0.0014706543784271942
306.2,0.5842972270183379,0.0014700254981304672
306.3,0.5843421753131484,0.0014693971809103257
306.40000000000003,0.5843870910580202,0.0014687694260644424
306.5,0.5844319742880258,0.0014681422328953753
306.6,0.584476825038193,0.001467515600704794
306.7,0.5845216433434979,0.0014668895287930361
306.8,0.5845664292388624,0.0014662640164665453
306.90000000000003,0.5846111827591652,0.0014656390630286564
307.0,0.5846559039392325,0.0014650146677830378
307.1,0.5847005928138322,0.0014643908300451258
307.20000000000005,0.5847452494176978,0.0014637675491162572
307.3,0.5847898737855036,0.0014631448243070944
307.40000000000003,0.584834465951878,0.0014625226549274117
307.5,0.5848790259513973,0.0014619010402898702
307.6,0.5849235538185892,0.001461279979708574
307.70000000000005,0.5849680495879336,0.001460659472495518
307.8,0.5850125132938611,0.001460039517963696
307.90000000000003,0.58505694497075,0.0014594201154337627
308.0,0.5851013446529334,0.0014588012642207104
308.1,0.585145712374696,0.0014581829636403087
308.20000000000005,0.58519004817027,0.0014575652130145444
308.3,0.5852343520738431,0.0014569480116610745
